window_idx,peak_freq_original,power_before_40Hz,power_before_50Hz,power_before_60Hz,label_before,max_power_before,SVM_mapped_freq,SVM_power_40Hz,SVM_power_50Hz,SVM_power_60Hz,SVM_max_power,SVM_improvement,RF_mapped_freq,RF_power_40Hz,RF_power_50Hz,RF_power_60Hz,RF_max_power,RF_improvement,KNN_mapped_freq,KNN_power_40Hz,KNN_power_50Hz,KNN_power_60Hz,KNN_max_power,KNN_improvement,XGB_mapped_freq,XGB_power_40Hz,XGB_power_50Hz,XGB_power_60Hz,XGB_max_power,XGB_improvement,file_name
69,35.95462778728878,3280166.917465488,253410.1343087484,70303.80592512267,40,3280166.917465488,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34418944.925612025,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
70,35.67152048187706,2843081.467438744,235853.23088667926,66425.6565650788,40,2843081.467438744,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34856030.37563877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
71,36.52084239811223,4426590.454424525,292953.0037989238,78747.19742102169,40,4426590.454424525,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33272521.388652988,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
72,36.52084239811223,4426590.454424525,292953.0037989238,78747.19742102169,40,4426590.454424525,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33272521.388652988,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
73,217.70951786161476,1464629.0870575798,1523592.0133924931,1600602.4072086732,60,1600602.4072086732,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23532138.821509663,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,36098509.43586884,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23532138.821509663,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23532138.821509663,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
74,36.80394970352395,5178708.30950659,315223.68375441525,83340.8326745747,40,5178708.30950659,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32520403.533570923,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
75,35.67152048187706,2843081.467438744,235853.23088667926,66425.6565650788,40,2843081.467438744,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34856030.37563877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
76,35.388413176465335,2474906.0918708425,219606.16345059042,62759.106203679294,40,2474906.0918708425,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22657835.136847496,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,35224205.751206666,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22657835.136847496,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22657835.136847496,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
77,37.08705700893567,6086579.535514757,339377.28915827384,88202.9942972667,40,6086579.535514757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31612532.307562754,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
78,37.08705700893567,6086579.535514757,339377.28915827384,88202.9942972667,40,6086579.535514757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31612532.307562754,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
79,217.42641055620302,1462989.3914234533,1522049.829168248,1599201.6894552696,60,1599201.6894552696,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23533539.539263066,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,36099910.15362224,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23533539.539263066,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23533539.539263066,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
80,37.08705700893567,6086579.535514757,339377.28915827384,88202.9942972667,40,6086579.535514757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31612532.307562754,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
81,37.08705700893567,6086579.535514757,339377.28915827384,88202.9942972667,40,6086579.535514757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31612532.307562754,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
82,35.95462778728878,3280166.917465488,253410.1343087484,70303.80592512267,40,3280166.917465488,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34418944.925612025,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
83,37.08705700893567,6086579.535514757,339377.28915827384,88202.9942972667,40,6086579.535514757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31612532.307562754,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19046161.69320358,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
84,36.80394970352395,5178708.30950659,315223.68375441525,83340.8326745747,40,5178708.30950659,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32520403.533570923,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
85,227.90138085643676,1523920.8159967798,1579588.4470673976,1651852.3852793972,60,1651852.3852793972,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23480888.84343894,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,36047259.457798116,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23480888.84343894,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23480888.84343894,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
86,37.37016431434739,7183893.120206793,365599.8366882089,93350.45272347546,40,7183893.120206793,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30515218.72287072,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
87,37.37016431434739,7183893.120206793,365599.8366882089,93350.45272347546,40,7183893.120206793,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30515218.72287072,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
88,36.80394970352395,5178708.30950659,315223.68375441525,83340.8326745747,40,5178708.30950659,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32520403.533570923,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19954032.919211745,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
89,35.95462778728878,3280166.917465488,253410.1343087484,70303.80592512267,40,3280166.917465488,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34418944.925612025,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21852574.311252847,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
90,219.6912689994968,1476118.4890540896,1534408.3513418557,1610443.881892811,60,1610443.881892811,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23522297.346825525,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,36088667.9611847,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23522297.346825525,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,23522297.346825525,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
91,36.52084239811223,4426590.454424525,292953.0037989238,78747.19742102169,40,4426590.454424525,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33272521.388652988,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
92,36.52084239811223,4426590.454424525,292953.0037989238,78747.19742102169,40,4426590.454424525,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33272521.388652988,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20706150.77429381,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
93,37.37016431434739,7183893.120206793,365599.8366882089,93350.45272347546,40,7183893.120206793,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30515218.72287072,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
94,37.37016431434739,7183893.120206793,365599.8366882089,93350.45272347546,40,7183893.120206793,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30515218.72287072,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17948848.108511545,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
95,35.67152048187706,2843081.467438744,235853.23088667926,66425.6565650788,40,2843081.467438744,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34856030.37563877,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22289659.761279594,mpu_raw_optimized_motor_driving_4_20251204_134236.csv
0,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
1,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
2,35.67038876106427,2841481.6970295156,235785.75257009242,66410.58658306187,40,2841481.6970295156,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34857630.146047994,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
3,35.387290437563756,2473565.7887981148,219544.18924963294,62744.97046653503,40,2473565.7887981148,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22659175.43992022,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,35225546.054279394,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22659175.43992022,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22659175.43992022,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
4,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
5,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
6,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
7,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
8,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
9,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
10,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
11,36.80278205506631,5175307.858912449,315128.0844709825,83321.34634278662,40,5175307.858912449,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32523803.98416506,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
12,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
13,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
14,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
15,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
16,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
17,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
18,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
19,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
20,36.80278205506631,5175307.858912449,315128.0844709825,83321.34634278662,40,5175307.858912449,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32523803.98416506,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
21,36.80278205506631,5175307.858912449,315128.0844709825,83321.34634278662,40,5175307.858912449,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32523803.98416506,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
22,10.191539646018363,308.4014544533517,120.27097148962677,56.50283631729494,40,308.4014544533517,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,25132432.827263884,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,37698803.441623054,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,25132432.827263884,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,25132432.827263884,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
23,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
24,10.191539646018363,308.4014544533517,120.27097148962677,56.50283631729494,40,308.4014544533517,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,25132432.827263884,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,37698803.441623054,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,25132432.827263884,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,25132432.827263884,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
25,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
26,36.23658540806529,3799299.763356053,272318.2573912771,74389.2779295268,40,3799299.763356053,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21333441.465362284,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33899812.07972146,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21333441.465362284,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21333441.465362284,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
27,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
28,35.67038876106427,2841481.6970295156,235785.75257009242,66410.58658306187,40,2841481.6970295156,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34857630.146047994,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
